Item,Year,Value,Economy
Total CO2 Emission,1999,29.81,06_HKC
,1999,,06_HKC
1. CO2 Emission by Energy,1999,29.81,06_HKC
1.1 Coal & Coal Products,1999,13.53,06_HKC
1.2 Crude Oil & Petroleum Products,1999,9.093333333333334,06_HKC
1.3 Gas,1999,7.1866666666666665,06_HKC
,1999,,06_HKC
2. CO2 Emission by Sector,1999,29.81,06_HKC
2.1 Transformation Sector,1999,19.91,06_HKC
2.1.1 Main Activity Producer,1999,19.616666666666667,06_HKC
2.1.2 Autoproducers,1999,,06_HKC
2.1.3 Gas Processing,1999,0.33,06_HKC
2.1.4 Loss & Own Use,1999,,06_HKC
,1999,,06_HKC
2.2 Final Energy Consumption Sector,1999,9.863333333333333,06_HKC
2.2.1 Industry Sector,1999,0.9533333333333334,06_HKC
2.2.2 Transport Sector,1999,7.7,06_HKC
2.2.3 Residential & Commercial,1999,1.21,06_HKC
2.2.4 Other,1999,,06_HKC
Total CO2 Emission,2000,30.39666666666667,06_HKC
,2000,,06_HKC
1. CO2 Emission by Energy,2000,30.39666666666667,06_HKC
1.1 Coal & Coal Products,2000,15.73,06_HKC
1.2 Crude Oil & Petroleum Products,2000,8.396666666666667,06_HKC
1.3 Gas,2000,6.27,06_HKC
,2000,,06_HKC
2. CO2 Emission by Sector,2000,30.39666666666667,06_HKC
2.1 Transformation Sector,2000,21.083333333333332,06_HKC
2.1.1 Main Activity Producer,2000,20.826666666666668,06_HKC
2.1.2 Autoproducers,2000,,06_HKC
2.1.3 Gas Processing,2000,0.22,06_HKC
2.1.4 Loss & Own Use,2000,,06_HKC
,2000,,06_HKC
2.2 Final Energy Consumption Sector,2000,9.313333333333334,06_HKC
2.2.1 Industry Sector,2000,0.7333333333333334,06_HKC
2.2.2 Transport Sector,2000,7.443333333333333,06_HKC
2.2.3 Residential & Commercial,2000,1.1733333333333333,06_HKC
2.2.4 Other,2000,,06_HKC
Total CO2 Emission,2001,30.39666666666667,06_HKC
,2001,,06_HKC
1. CO2 Emission by Energy,2001,30.39666666666667,06_HKC
1.1 Coal & Coal Products,2001,16.206666666666667,06_HKC
1.2 Crude Oil & Petroleum Products,2001,7.773333333333333,06_HKC
1.3 Gas,2001,6.416666666666667,06_HKC
,2001,,06_HKC
2. CO2 Emission by Sector,2001,30.39666666666667,06_HKC
2.1 Transformation Sector,2001,21.45,06_HKC
2.1.1 Main Activity Producer,2001,21.34,06_HKC
2.1.2 Autoproducers,2001,,06_HKC
2.1.3 Gas Processing,2001,0.11,06_HKC
2.1.4 Loss & Own Use,2001,,06_HKC
,2001,,06_HKC
2.2 Final Energy Consumption Sector,2001,8.946666666666665,06_HKC
2.2.1 Industry Sector,2001,0.55,06_HKC
2.2.2 Transport Sector,2001,7.223333333333333,06_HKC
2.2.3 Residential & Commercial,2001,1.1366666666666667,06_HKC
2.2.4 Other,2001,,06_HKC
Total CO2 Emission,2002,32.303333333333335,06_HKC
,2002,,06_HKC
1. CO2 Emission by Energy,2002,32.303333333333335,06_HKC
1.1 Coal & Coal Products,2002,18.076666666666668,06_HKC
1.2 Crude Oil & Petroleum Products,2002,7.81,06_HKC
1.3 Gas,2002,6.38,06_HKC
,2002,,06_HKC
2. CO2 Emission by Sector,2002,32.303333333333335,06_HKC
2.1 Transformation Sector,2002,23.32,06_HKC
2.1.1 Main Activity Producer,2002,23.246666666666666,06_HKC
2.1.2 Autoproducers,2002,,06_HKC
2.1.3 Gas Processing,2002,0.07333333333333333,06_HKC
2.1.4 Loss & Own Use,2002,,06_HKC
,2002,,06_HKC
2.2 Final Energy Consumption Sector,2002,8.983333333333334,06_HKC
2.2.1 Industry Sector,2002,0.29333333333333333,06_HKC
2.2.2 Transport Sector,2002,7.516666666666667,06_HKC
2.2.3 Residential & Commercial,2002,1.1733333333333333,06_HKC
2.2.4 Other,2002,,06_HKC
Total CO2 Emission,2003,35.53,06_HKC
,2003,,06_HKC
1. CO2 Emission by Energy,2003,35.53,06_HKC
1.1 Coal & Coal Products,2003,22.80666666666667,06_HKC
1.2 Crude Oil & Petroleum Products,2003,8.03,06_HKC
1.3 Gas,2003,4.693333333333333,06_HKC
,2003,,06_HKC
2. CO2 Emission by Sector,2003,35.53,06_HKC
2.1 Transformation Sector,2003,26.436666666666667,06_HKC
2.1.1 Main Activity Producer,2003,26.18,06_HKC
2.1.2 Autoproducers,2003,,06_HKC
2.1.3 Gas Processing,2003,0.2566666666666667,06_HKC
2.1.4 Loss & Own Use,2003,,06_HKC
,2003,,06_HKC
2.2 Final Energy Consumption Sector,2003,9.13,06_HKC
2.2.1 Industry Sector,2003,0.29333333333333333,06_HKC
2.2.2 Transport Sector,2003,7.59,06_HKC
2.2.3 Residential & Commercial,2003,1.2466666666666668,06_HKC
2.2.4 Other,2003,,06_HKC
Total CO2 Emission,2004,35.346666666666664,06_HKC
,2004,,06_HKC
1. CO2 Emission by Energy,2004,35.346666666666664,06_HKC
1.1 Coal & Coal Products,2004,20.973333333333333,06_HKC
1.2 Crude Oil & Petroleum Products,2004,8.066666666666666,06_HKC
1.3 Gas,2004,6.27,06_HKC
,2004,,06_HKC
2. CO2 Emission by Sector,2004,35.346666666666664,06_HKC
2.1 Transformation Sector,2004,26.21666666666667,06_HKC
2.1.1 Main Activity Producer,2004,25.886666666666667,06_HKC
2.1.2 Autoproducers,2004,,06_HKC
2.1.3 Gas Processing,2004,0.3666666666666667,06_HKC
2.1.4 Loss & Own Use,2004,,06_HKC
,2004,,06_HKC
2.2 Final Energy Consumption Sector,2004,9.093333333333334,06_HKC
2.2.1 Industry Sector,2004,0.2566666666666667,06_HKC
2.2.2 Transport Sector,2004,7.553333333333333,06_HKC
2.2.3 Residential & Commercial,2004,1.2833333333333332,06_HKC
2.2.4 Other,2004,,06_HKC
Total CO2 Emission,2005,37.4,06_HKC
,2005,,06_HKC
1. CO2 Emission by Energy,2005,37.4,06_HKC
1.1 Coal & Coal Products,2005,23.246666666666666,06_HKC
1.2 Crude Oil & Petroleum Products,2005,7.736666666666667,06_HKC
1.3 Gas,2005,6.416666666666667,06_HKC
,2005,,06_HKC
2. CO2 Emission by Sector,2005,37.4,06_HKC
2.1 Transformation Sector,2005,28.416666666666668,06_HKC
2.1.1 Main Activity Producer,2005,28.05,06_HKC
2.1.2 Autoproducers,2005,,06_HKC
2.1.3 Gas Processing,2005,0.3666666666666667,06_HKC
2.1.4 Loss & Own Use,2005,,06_HKC
,2005,,06_HKC
2.2 Final Energy Consumption Sector,2005,8.983333333333334,06_HKC
2.2.1 Industry Sector,2005,0.29333333333333333,06_HKC
2.2.2 Transport Sector,2005,7.443333333333333,06_HKC
2.2.3 Residential & Commercial,2005,1.2466666666666668,06_HKC
2.2.4 Other,2005,,06_HKC
Total CO2 Emission,2006,37.986666666666665,06_HKC
,2006,,06_HKC
1. CO2 Emission by Energy,2006,37.986666666666665,06_HKC
1.1 Coal & Coal Products,2006,23.613333333333333,06_HKC
1.2 Crude Oil & Petroleum Products,2006,7.626666666666667,06_HKC
1.3 Gas,2006,6.783333333333333,06_HKC
,2006,,06_HKC
2. CO2 Emission by Sector,2006,37.986666666666665,06_HKC
2.1 Transformation Sector,2006,28.636666666666667,06_HKC
2.1.1 Main Activity Producer,2006,28.30666666666667,06_HKC
2.1.2 Autoproducers,2006,,06_HKC
2.1.3 Gas Processing,2006,0.33,06_HKC
2.1.4 Loss & Own Use,2006,,06_HKC
,2006,,06_HKC
2.2 Final Energy Consumption Sector,2006,9.35,06_HKC
2.2.1 Industry Sector,2006,0.5866666666666667,06_HKC
2.2.2 Transport Sector,2006,7.516666666666667,06_HKC
2.2.3 Residential & Commercial,2006,1.21,06_HKC
2.2.4 Other,2006,,06_HKC
Total CO2 Emission,2007,38.68333333333334,06_HKC
,2007,,06_HKC
1. CO2 Emission by Energy,2007,38.68333333333334,06_HKC
1.1 Coal & Coal Products,2007,25.08,06_HKC
1.2 Crude Oil & Petroleum Products,2007,7.333333333333333,06_HKC
1.3 Gas,2007,6.27,06_HKC
,2007,,06_HKC
2. CO2 Emission by Sector,2007,38.68333333333334,06_HKC
2.1 Transformation Sector,2007,29.44333333333333,06_HKC
2.1.1 Main Activity Producer,2007,29.113333333333333,06_HKC
2.1.2 Autoproducers,2007,,06_HKC
2.1.3 Gas Processing,2007,0.33,06_HKC
2.1.4 Loss & Own Use,2007,,06_HKC
,2007,,06_HKC
2.2 Final Energy Consumption Sector,2007,9.203333333333333,06_HKC
2.2.1 Industry Sector,2007,0.55,06_HKC
2.2.2 Transport Sector,2007,7.443333333333333,06_HKC
2.2.3 Residential & Commercial,2007,1.21,06_HKC
2.2.4 Other,2007,,06_HKC
Total CO2 Emission,2008,37.25333333333334,06_HKC
,2008,,06_HKC
1. CO2 Emission by Energy,2008,37.25333333333334,06_HKC
1.1 Coal & Coal Products,2008,22.953333333333333,06_HKC
1.2 Crude Oil & Petroleum Products,2008,7.26,06_HKC
1.3 Gas,2008,7.04,06_HKC
,2008,,06_HKC
2. CO2 Emission by Sector,2008,37.25333333333334,06_HKC
2.1 Transformation Sector,2008,27.903333333333332,06_HKC
2.1.1 Main Activity Producer,2008,27.57333333333333,06_HKC
2.1.2 Autoproducers,2008,,06_HKC
2.1.3 Gas Processing,2008,0.33,06_HKC
2.1.4 Loss & Own Use,2008,,06_HKC
,2008,,06_HKC
2.2 Final Energy Consumption Sector,2008,9.35,06_HKC
2.2.1 Industry Sector,2008,0.7333333333333334,06_HKC
2.2.2 Transport Sector,2008,7.406666666666667,06_HKC
2.2.3 Residential & Commercial,2008,1.21,06_HKC
2.2.4 Other,2008,,06_HKC
Total CO2 Emission,2009,38.20666666666666,06_HKC
,2009,,06_HKC
1. CO2 Emission by Energy,2009,38.20666666666666,06_HKC
1.1 Coal & Coal Products,2009,24.12666666666667,06_HKC
1.2 Crude Oil & Petroleum Products,2009,7.1866666666666665,06_HKC
1.3 Gas,2009,6.893333333333333,06_HKC
,2009,,06_HKC
2. CO2 Emission by Sector,2009,38.20666666666666,06_HKC
2.1 Transformation Sector,2009,29.003333333333334,06_HKC
2.1.1 Main Activity Producer,2009,28.71,06_HKC
2.1.2 Autoproducers,2009,,06_HKC
2.1.3 Gas Processing,2009,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2009,,06_HKC
,2009,,06_HKC
2.2 Final Energy Consumption Sector,2009,9.203333333333333,06_HKC
2.2.1 Industry Sector,2009,0.6233333333333334,06_HKC
2.2.2 Transport Sector,2009,7.37,06_HKC
2.2.3 Residential & Commercial,2009,1.21,06_HKC
2.2.4 Other,2009,,06_HKC
Total CO2 Emission,2010,36.483333333333334,06_HKC
,2010,,06_HKC
1. CO2 Emission by Energy,2010,36.483333333333334,06_HKC
1.1 Coal & Coal Products,2010,21.083333333333332,06_HKC
1.2 Crude Oil & Petroleum Products,2010,7.04,06_HKC
1.3 Gas,2010,8.36,06_HKC
,2010,,06_HKC
2. CO2 Emission by Sector,2010,36.483333333333334,06_HKC
2.1 Transformation Sector,2010,27.28,06_HKC
2.1.1 Main Activity Producer,2010,26.986666666666668,06_HKC
2.1.2 Autoproducers,2010,,06_HKC
2.1.3 Gas Processing,2010,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2010,,06_HKC
,2010,,06_HKC
2.2 Final Energy Consumption Sector,2010,9.203333333333333,06_HKC
2.2.1 Industry Sector,2010,0.7333333333333334,06_HKC
2.2.2 Transport Sector,2010,7.26,06_HKC
2.2.3 Residential & Commercial,2010,1.21,06_HKC
2.2.4 Other,2010,,06_HKC
Total CO2 Emission,2011,38.35333333333334,06_HKC
,2011,,06_HKC
1. CO2 Emission by Energy,2011,38.35333333333334,06_HKC
1.1 Coal & Coal Products,2011,24.53,06_HKC
1.2 Crude Oil & Petroleum Products,2011,6.82,06_HKC
1.3 Gas,2011,7.04,06_HKC
,2011,,06_HKC
2. CO2 Emission by Sector,2011,38.35333333333334,06_HKC
2.1 Transformation Sector,2011,29.44333333333333,06_HKC
2.1.1 Main Activity Producer,2011,29.15,06_HKC
2.1.2 Autoproducers,2011,,06_HKC
2.1.3 Gas Processing,2011,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2011,,06_HKC
,2011,,06_HKC
2.2 Final Energy Consumption Sector,2011,8.91,06_HKC
2.2.1 Industry Sector,2011,0.55,06_HKC
2.2.2 Transport Sector,2011,7.15,06_HKC
2.2.3 Residential & Commercial,2011,1.2466666666666668,06_HKC
2.2.4 Other,2011,,06_HKC
Total CO2 Emission,2012,38.39,06_HKC
,2012,,06_HKC
1. CO2 Emission by Energy,2012,38.39,06_HKC
1.1 Coal & Coal Products,2012,24.493333333333332,06_HKC
1.2 Crude Oil & Petroleum Products,2012,7.26,06_HKC
1.3 Gas,2012,6.636666666666667,06_HKC
,2012,,06_HKC
2. CO2 Emission by Sector,2012,38.39,06_HKC
2.1 Transformation Sector,2012,29.296666666666667,06_HKC
2.1.1 Main Activity Producer,2012,29.003333333333334,06_HKC
2.1.2 Autoproducers,2012,,06_HKC
2.1.3 Gas Processing,2012,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2012,,06_HKC
,2012,,06_HKC
2.2 Final Energy Consumption Sector,2012,9.093333333333334,06_HKC
2.2.1 Industry Sector,2012,0.77,06_HKC
2.2.2 Transport Sector,2012,7.076666666666667,06_HKC
2.2.3 Residential & Commercial,2012,1.2466666666666668,06_HKC
2.2.4 Other,2012,,06_HKC
Total CO2 Emission,2013,39.416666666666664,06_HKC
,2013,,06_HKC
1. CO2 Emission by Energy,2013,39.416666666666664,06_HKC
1.1 Coal & Coal Products,2013,26.07,06_HKC
1.2 Crude Oil & Petroleum Products,2013,6.93,06_HKC
1.3 Gas,2013,6.416666666666667,06_HKC
,2013,,06_HKC
2. CO2 Emission by Sector,2013,39.416666666666664,06_HKC
2.1 Transformation Sector,2013,30.17666666666667,06_HKC
2.1.1 Main Activity Producer,2013,29.883333333333333,06_HKC
2.1.2 Autoproducers,2013,,06_HKC
2.1.3 Gas Processing,2013,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2013,,06_HKC
,2013,,06_HKC
2.2 Final Energy Consumption Sector,2013,9.24,06_HKC
2.2.1 Industry Sector,2013,0.8066666666666666,06_HKC
2.2.2 Transport Sector,2013,7.1866666666666665,06_HKC
2.2.3 Residential & Commercial,2013,1.2466666666666668,06_HKC
2.2.4 Other,2013,,06_HKC
Total CO2 Emission,2014,40.223333333333336,06_HKC
,2014,,06_HKC
1. CO2 Emission by Energy,2014,40.223333333333336,06_HKC
1.1 Coal & Coal Products,2014,27.206666666666667,06_HKC
1.2 Crude Oil & Petroleum Products,2014,6.93,06_HKC
1.3 Gas,2014,6.086666666666667,06_HKC
,2014,,06_HKC
2. CO2 Emission by Sector,2014,40.223333333333336,06_HKC
2.1 Transformation Sector,2014,31.093333333333334,06_HKC
2.1.1 Main Activity Producer,2014,30.8,06_HKC
2.1.2 Autoproducers,2014,,06_HKC
2.1.3 Gas Processing,2014,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2014,,06_HKC
,2014,,06_HKC
2.2 Final Energy Consumption Sector,2014,9.13,06_HKC
2.2.1 Industry Sector,2014,0.66,06_HKC
2.2.2 Transport Sector,2014,7.1866666666666665,06_HKC
2.2.3 Residential & Commercial,2014,1.2833333333333332,06_HKC
2.2.4 Other,2014,,06_HKC
Total CO2 Emission,2015,36.96,06_HKC
,2015,,06_HKC
1. CO2 Emission by Energy,2015,36.96,06_HKC
1.1 Coal & Coal Products,2015,22.256666666666668,06_HKC
1.2 Crude Oil & Petroleum Products,2015,7.1866666666666665,06_HKC
1.3 Gas,2015,7.516666666666667,06_HKC
,2015,,06_HKC
2. CO2 Emission by Sector,2015,36.96,06_HKC
2.1 Transformation Sector,2015,27.57333333333333,06_HKC
2.1.1 Main Activity Producer,2015,27.28,06_HKC
2.1.2 Autoproducers,2015,,06_HKC
2.1.3 Gas Processing,2015,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2015,,06_HKC
,2015,,06_HKC
2.2 Final Energy Consumption Sector,2015,9.386666666666667,06_HKC
2.2.1 Industry Sector,2015,0.77,06_HKC
2.2.2 Transport Sector,2015,7.37,06_HKC
2.2.3 Residential & Commercial,2015,1.2466666666666668,06_HKC
2.2.4 Other,2015,,06_HKC
Total CO2 Emission,2016,37.10666666666666,06_HKC
,2016,,06_HKC
1. CO2 Emission by Energy,2016,37.10666666666666,06_HKC
1.1 Coal & Coal Products,2016,22.22,06_HKC
1.2 Crude Oil & Petroleum Products,2016,7.1866666666666665,06_HKC
1.3 Gas,2016,7.7,06_HKC
,2016,,06_HKC
2. CO2 Emission by Sector,2016,37.10666666666666,06_HKC
2.1 Transformation Sector,2016,27.756666666666668,06_HKC
2.1.1 Main Activity Producer,2016,27.42666666666667,06_HKC
2.1.2 Autoproducers,2016,,06_HKC
2.1.3 Gas Processing,2016,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2016,,06_HKC
,2016,,06_HKC
2.2 Final Energy Consumption Sector,2016,9.35,06_HKC
2.2.1 Industry Sector,2016,0.7333333333333334,06_HKC
2.2.2 Transport Sector,2016,7.333333333333333,06_HKC
2.2.3 Residential & Commercial,2016,1.2833333333333332,06_HKC
2.2.4 Other,2016,,06_HKC
Total CO2 Emission,2017,35.71333333333334,06_HKC
,2017,,06_HKC
1. CO2 Emission by Energy,2017,35.71333333333334,06_HKC
1.1 Coal & Coal Products,2017,20.9,06_HKC
1.2 Crude Oil & Petroleum Products,2017,7.113333333333333,06_HKC
1.3 Gas,2017,7.7,06_HKC
,2017,,06_HKC
2. CO2 Emission by Sector,2017,35.71333333333334,06_HKC
2.1 Transformation Sector,2017,26.51,06_HKC
2.1.1 Main Activity Producer,2017,26.18,06_HKC
2.1.2 Autoproducers,2017,,06_HKC
2.1.3 Gas Processing,2017,0.29333333333333333,06_HKC
2.1.4 Loss & Own Use,2017,,06_HKC
,2017,,06_HKC
2.2 Final Energy Consumption Sector,2017,9.203333333333333,06_HKC
2.2.1 Industry Sector,2017,0.7333333333333334,06_HKC
2.2.2 Transport Sector,2017,7.1866666666666665,06_HKC
2.2.3 Residential & Commercial,2017,1.2833333333333332,06_HKC
2.2.4 Other,2017,,06_HKC
Total CO2 Emission,1990,102.38092607701294,07_INA
,1990,,07_INA
1. CO2 Emission by Energy,1990,102.38092607701296,07_INA
1.1 Coal & Coal Products,1990,16.009812805528412,07_INA
1.2 Crude Oil & Petroleum Products,1990,77.20589246703008,07_INA
1.3 Gas,1990,9.165220804454469,07_INA
,1990,,07_INA
2. CO2 Emission by Sector,1990,25.737302278751955,07_INA
2.1 Transformation Sector,1990,25.737302278751955,07_INA
2.1.1 Main Activity Producer,1990,24.718199923531877,07_INA
2.1.2 Autoproducers,1990,0.0,07_INA
2.1.3 Gas Processing,1990,0.896119530991783,07_INA
2.1.4 Loss & Own Use,1990,0.12298282422830197,07_INA
,1990,,07_INA
2.2 Final Energy Consumption Sector,1990,76.643623798261,07_INA
2.2.1 Industry Sector,1990,32.08813123775295,07_INA
2.2.2 Transport Sector,1990,21.203602385042224,07_INA
2.2.3 Residential & Commercial,1990,17.89129082828751,07_INA
2.2.4 Other,1990,5.460599347178311,07_INA
Total CO2 Emission,1991,110.10577829894738,07_INA
,1991,,07_INA
1. CO2 Emission by Energy,1991,110.10577829894736,07_INA
1.1 Coal & Coal Products,1991,13.88432021412297,07_INA
1.2 Crude Oil & Petroleum Products,1991,86.53244496194124,07_INA
1.3 Gas,1991,9.68901312288315,07_INA
,1991,,07_INA
2. CO2 Emission by Sector,1991,30.11927806184463,07_INA
2.1 Transformation Sector,1991,30.11927806184463,07_INA
2.1.1 Main Activity Producer,1991,29.004126516033384,07_INA
2.1.2 Autoproducers,1991,0.0,07_INA
2.1.3 Gas Processing,1991,0.9806318998450607,07_INA
2.1.4 Loss & Own Use,1991,0.13451964596617744,07_INA
,1991,,07_INA
2.2 Final Energy Consumption Sector,1991,79.98650023710275,07_INA
2.2.1 Industry Sector,1991,31.15408498427081,07_INA
2.2.2 Transport Sector,1991,24.147330986971564,07_INA
2.2.3 Residential & Commercial,1991,18.5430204809654,07_INA
2.2.4 Other,1991,6.142063784894972,07_INA
Total CO2 Emission,1992,155.18159359274395,07_INA
,1992,,07_INA
1. CO2 Emission by Energy,1992,155.18159359274395,07_INA
1.1 Coal & Coal Products,1992,16.978489271300692,07_INA
1.2 Crude Oil & Petroleum Products,1992,94.12564954230564,07_INA
1.3 Gas,1992,44.077454779137604,07_INA
,1992,,07_INA
2. CO2 Emission by Sector,1992,66.2177851682141,07_INA
2.1 Transformation Sector,1992,66.2177851682141,07_INA
2.1.1 Main Activity Producer,1992,30.133349102493423,07_INA
2.1.2 Autoproducers,1992,0.0,07_INA
2.1.3 Gas Processing,1992,1.0433137715364544,07_INA
2.1.4 Loss & Own Use,1992,35.041122294184234,07_INA
,1992,,07_INA
2.2 Final Energy Consumption Sector,1992,88.96380842452984,07_INA
2.2.1 Industry Sector,1992,35.6768225771496,07_INA
2.2.2 Transport Sector,1992,26.746083770870026,07_INA
2.2.3 Residential & Commercial,1992,19.80487168426795,07_INA
2.2.4 Other,1992,6.736030392242247,07_INA
Total CO2 Emission,1993,160.9391898346386,07_INA
,1993,,07_INA
1. CO2 Emission by Energy,1993,160.9391898346386,07_INA
1.1 Coal & Coal Products,1993,19.637609004520698,07_INA
1.2 Crude Oil & Petroleum Products,1993,93.71038134741269,07_INA
1.3 Gas,1993,47.59119948270517,07_INA
,1993,,07_INA
2. CO2 Emission by Sector,1993,63.01483311881072,07_INA
2.1 Transformation Sector,1993,63.01483311881072,07_INA
2.1.1 Main Activity Producer,1993,24.421937672134085,07_INA
2.1.2 Autoproducers,1993,0.09298165545869246,07_INA
2.1.3 Gas Processing,1993,1.053880925629601,07_INA
2.1.4 Loss & Own Use,1993,37.44603286558833,07_INA
,1993,,07_INA
2.2 Final Energy Consumption Sector,1993,97.92435671582784,07_INA
2.2.1 Industry Sector,1993,40.8173071726496,07_INA
2.2.2 Transport Sector,1993,29.386437596412662,07_INA
2.2.3 Residential & Commercial,1993,20.346274139603363,07_INA
2.2.4 Other,1993,7.374337807162233,07_INA
Total CO2 Emission,1994,164.35596756478654,07_INA
,1994,,07_INA
1. CO2 Emission by Energy,1994,164.3559675647866,07_INA
1.1 Coal & Coal Products,1994,19.631051463287147,07_INA
1.2 Crude Oil & Petroleum Products,1994,89.20232329911263,07_INA
1.3 Gas,1994,55.52259280238681,07_INA
,1994,,07_INA
2. CO2 Emission by Sector,1994,72.15457987594446,07_INA
2.1 Transformation Sector,1994,72.15457987594446,07_INA
2.1.1 Main Activity Producer,1994,32.9852987105568,07_INA
2.1.2 Autoproducers,1994,0.4022467268756479,07_INA
2.1.3 Gas Processing,1994,1.148537762412305,07_INA
2.1.4 Loss & Own Use,1994,37.61849667609971,07_INA
,1994,,07_INA
2.2 Final Energy Consumption Sector,1994,92.20138768884209,07_INA
2.2.1 Industry Sector,1994,35.267070345409536,07_INA
2.2.2 Transport Sector,1994,29.72289255275161,07_INA
2.2.3 Residential & Commercial,1994,20.822359302060157,07_INA
2.2.4 Other,1994,6.389065488620806,07_INA
Total CO2 Emission,1995,152.36798027330394,07_INA
,1995,,07_INA
1. CO2 Emission by Energy,1995,152.36798027330394,07_INA
1.1 Coal & Coal Products,1995,21.6516862121739,07_INA
1.2 Crude Oil & Petroleum Products,1995,89.659890909242,07_INA
1.3 Gas,1995,41.05640315188809,07_INA
,1995,,07_INA
2. CO2 Emission by Sector,1995,52.52076488692832,07_INA
2.1 Transformation Sector,1995,52.52076488692832,07_INA
2.1.1 Main Activity Producer,1995,36.45161596247609,07_INA
2.1.2 Autoproducers,1995,0.0,07_INA
2.1.3 Gas Processing,1995,0.9590749054949974,07_INA
2.1.4 Loss & Own Use,1995,15.110074018957238,07_INA
,1995,,07_INA
2.2 Final Energy Consumption Sector,1995,99.84721538637567,07_INA
2.2.1 Industry Sector,1995,39.50191236363346,07_INA
2.2.2 Transport Sector,1995,32.02251714308979,07_INA
2.2.3 Residential & Commercial,1995,21.81865538659121,07_INA
2.2.4 Other,1995,6.50413049306121,07_INA
Total CO2 Emission,1996,196.95968880168022,07_INA
,1996,,07_INA
1. CO2 Emission by Energy,1996,196.95968880168022,07_INA
1.1 Coal & Coal Products,1996,25.5427866174096,07_INA
1.2 Crude Oil & Petroleum Products,1996,95.92749137182406,07_INA
1.3 Gas,1996,75.48941081244654,07_INA
,1996,,07_INA
2. CO2 Emission by Sector,1996,92.79086692006642,07_INA
2.1 Transformation Sector,1996,92.79086692006642,07_INA
